Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0120039	plasma membrane bounded cell projection morphogenesis	 	1.756E-3	1.000E0	3.737E-2	3.133E-1	8	758	PTPRD,NRXN1,DSCAM,HECW2,CNTNAP2,CD44,AUTS2,ZEB2
GO: Biological Process	GO:0060284	regulation of cell development	 	1.757E-3	1.000E0	3.737E-2	3.133E-1	10	1133	MAGI2,NF1,PTPRD,DSCAM,HECW2,DMD,RUNX1,PBX1,ZEB2,MEF2C
GO: Biological Process	GO:0031056	regulation of histone modification	 	1.762E-3	1.000E0	3.737E-2	3.133E-1	4	173	JARID2,AUTS2,PAX5,KMT2E
GO: Biological Process	GO:0017145	stem cell division	 	1.762E-3	1.000E0	3.737E-2	3.133E-1	4	173	NF1,ETV6,LTBP3,RUNX1
GO: Biological Process	GO:0097107	postsynaptic density assembly	 	1.766E-3	1.000E0	3.737E-2	3.133E-1	2	21	PTPRD,NRXN1
GO: Biological Process	GO:0016358	dendrite development	 	1.814E-3	1.000E0	3.743E-2	3.138E-1	5	294	PTPRD,DSCAM,HECW2,PRKG1,MEF2C
GO: Biological Process	GO:0045652	regulation of megakaryocyte differentiation	 	1.817E-3	1.000E0	3.743E-2	3.138E-1	3	81	RUNX1,KMT2E,MEF2C
GO: Biological Process	GO:0048858	cell projection morphogenesis	 	1.830E-3	1.000E0	3.743E-2	3.138E-1	8	763	PTPRD,NRXN1,DSCAM,HECW2,CNTNAP2,CD44,AUTS2,ZEB2
GO: Biological Process	GO:0050769	positive regulation of neurogenesis	 	1.831E-3	1.000E0	3.743E-2	3.138E-1	7	592	MAGI2,NF1,PTPRD,DSCAM,DMD,ZEB2,MEF2C
GO: Biological Process	GO:1904753	negative regulation of vascular associated smooth muscle cell migration	 	1.939E-3	1.000E0	3.933E-2	3.297E-1	2	22	PRKG1,MEF2C
GO: Biological Process	GO:0035235	ionotropic glutamate receptor signaling pathway	 	2.016E-3	1.000E0	4.051E-2	3.396E-1	3	84	NRXN1,DLG2,MEF2C
GO: Biological Process	GO:0001503	ossification	 	2.030E-3	1.000E0	4.051E-2	3.396E-1	6	444	NF1,LTBP3,SIK3,PBX1,ATP2B1,MEF2C
GO: Biological Process	GO:0090257	regulation of muscle system process	 	2.069E-3	1.000E0	4.095E-2	3.433E-1	5	303	JARID2,PRKG1,DMD,ATP2B1,MEF2C
GO: Biological Process	GO:0030500	regulation of bone mineralization	 	2.086E-3	1.000E0	4.095E-2	3.433E-1	3	85	LTBP3,ATP2B1,MEF2C
GO: Biological Process	GO:2001014	regulation of skeletal muscle cell differentiation	 	2.120E-3	1.000E0	4.129E-2	3.461E-1	2	23	RBFOX1,MEF2C
GO: Biological Process	GO:0032990	cell part morphogenesis	 	2.152E-3	1.000E0	4.135E-2	3.466E-1	8	783	PTPRD,NRXN1,DSCAM,HECW2,CNTNAP2,CD44,AUTS2,ZEB2
GO: Biological Process	GO:0007422	peripheral nervous system development	 	2.157E-3	1.000E0	4.135E-2	3.466E-1	3	86	NF1,DMD,RUNX1
GO: Biological Process	GO:0050767	regulation of neurogenesis	 	2.203E-3	1.000E0	4.191E-2	3.513E-1	9	972	MAGI2,NF1,PTPRD,DSCAM,HECW2,DMD,PBX1,ZEB2,MEF2C
GO: Biological Process	GO:0030534	adult behavior	 	2.293E-3	1.000E0	4.292E-2	3.598E-1	4	186	NRXN1,CNTNAP2,PAX5,PBX3
GO: Biological Process	GO:0061333	renal tubule morphogenesis	 	2.303E-3	1.000E0	4.292E-2	3.598E-1	3	88	CD44,PBX1,MEF2C
GO: Biological Process	GO:0060047	heart contraction	 	2.317E-3	1.000E0	4.292E-2	3.598E-1	5	311	CELF2,KCNIP4,PRKG1,DMD,ATP2B1
GO: Biological Process	GO:0045597	positive regulation of cell differentiation	 	2.326E-3	1.000E0	4.292E-2	3.598E-1	10	1177	MAGI2,NF1,PTPRD,DSCAM,RB1,LTBP3,DMD,RUNX1,ZEB2,MEF2C
GO: Biological Process	GO:0001822	kidney development	 	2.415E-3	1.000E0	4.423E-2	3.708E-1	5	314	MAGI2,NF1,CD44,PBX1,MEF2C
GO: Biological Process	GO:0099601	regulation of neurotransmitter receptor activity	 	2.455E-3	1.000E0	4.463E-2	3.741E-1	3	90	NRXN1,DLG2,MEF2C
GO: Biological Process	GO:0031061	negative regulation of histone methylation	 	2.504E-3	1.000E0	4.497E-2	3.770E-1	2	25	JARID2,PAX5
GO: Biological Process	GO:2001252	positive regulation of chromosome organization	 	2.620E-3	1.000E0	4.497E-2	3.770E-1	4	193	JARID2,RB1,AUTS2,KMT2E
GO: Biological Process	GO:0003015	heart process	 	2.621E-3	1.000E0	4.497E-2	3.770E-1	5	320	CELF2,KCNIP4,PRKG1,DMD,ATP2B1
GO: Biological Process	GO:0043269	regulation of ion transport	 	2.695E-3	1.000E0	4.497E-2	3.770E-1	8	812	NRXN1,HECW2,DLG2,KCNIP4,PRKG1,DMD,ATP2B1,MEF2C
GO: Biological Process	GO:2000311	regulation of AMPA receptor activity	 	2.708E-3	1.000E0	4.497E-2	3.770E-1	2	26	NRXN1,MEF2C
GO: Biological Process	GO:0007162	negative regulation of cell adhesion	 	2.765E-3	1.000E0	4.497E-2	3.770E-1	5	324	NF1,DSCAM,CD44,PRKG1,RUNX1
GO: Biological Process	GO:0008213	protein alkylation	 	2.821E-3	1.000E0	4.497E-2	3.770E-1	4	197	JARID2,AUTS2,PAX5,KMT2E
GO: Biological Process	GO:0006479	protein methylation	 	2.821E-3	1.000E0	4.497E-2	3.770E-1	4	197	JARID2,AUTS2,PAX5,KMT2E
GO: Biological Process	GO:0002009	morphogenesis of an epithelium	 	2.860E-3	1.000E0	4.497E-2	3.770E-1	7	641	MAGI2,CD44,MLLT3,RUNX1,PBX1,ZEB2,MEF2C
GO: Biological Process	GO:0034762	regulation of transmembrane transport	 	2.860E-3	1.000E0	4.497E-2	3.770E-1	7	641	NRXN1,HECW2,DLG2,KCNIP4,PRKG1,DMD,MEF2C
GO: Biological Process	GO:0021543	pallium development	 	2.873E-3	1.000E0	4.497E-2	3.770E-1	4	198	NF1,CNTNAP2,PAX5,ZEB2
GO: Biological Process	GO:0006925	inflammatory cell apoptotic process	 	2.919E-3	1.000E0	4.497E-2	3.770E-1	2	27	CD44,MEF2C
GO: Biological Process	GO:0045445	myoblast differentiation	 	2.948E-3	1.000E0	4.497E-2	3.770E-1	3	96	RB1,MBNL1,MEF2C
GO: Biological Process	GO:0090126	protein-containing complex assembly involved in synapse maturation	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	NRXN1
GO: Biological Process	GO:0003138	primary heart field specification	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	MEF2C
GO: Biological Process	GO:1905435	regulation of histone H3-K4 trimethylation	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	KMT2E
GO: Biological Process	GO:0036098	male germ-line stem cell population maintenance	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	JMJD1C
GO: Biological Process	GO:0015962	diadenosine triphosphate metabolic process	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	FHIT
GO: Biological Process	GO:0003172	sinoatrial valve development	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	MEF2C
GO: Biological Process	GO:0007388	posterior compartment specification	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	PBX3
GO: Biological Process	GO:0007387	anterior compartment pattern formation	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	PBX3
GO: Biological Process	GO:0021627	olfactory nerve morphogenesis	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	DMD
GO: Biological Process	GO:1905437	positive regulation of histone H3-K4 trimethylation	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	KMT2E
GO: Biological Process	GO:0003185	sinoatrial valve morphogenesis	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	MEF2C
GO: Biological Process	GO:1990636	reproductive senescence	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	JMJD1C
GO: Biological Process	GO:0015964	diadenosine triphosphate catabolic process	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	FHIT
GO: Biological Process	GO:1902748	positive regulation of lens fiber cell differentiation	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	ZEB2
GO: Biological Process	GO:0021629	olfactory nerve structural organization	 	2.987E-3	1.000E0	4.497E-2	3.770E-1	1	1	DMD
GO: Biological Process	GO:0030097	hemopoiesis	 	3.007E-3	1.000E0	4.500E-2	3.772E-1	9	1018	NF1,RB1,CD44,ETV6,CHD2,RUNX1,PBX1,KMT2E,MEF2C
GO: Biological Process	GO:0007420	brain development	 	3.083E-3	1.000E0	4.529E-2	3.796E-1	8	830	NF1,NRXN1,CNTNAP2,MACROD2,PAX5,PRKG1,ATP2B1,ZEB2
GO: Biological Process	GO:0072001	renal system development	 	3.110E-3	1.000E0	4.529E-2	3.796E-1	5	333	MAGI2,NF1,CD44,PBX1,MEF2C
GO: Biological Process	GO:0099558	maintenance of synapse structure	 	3.137E-3	1.000E0	4.529E-2	3.796E-1	2	28	MAGI2,DLG2
GO: Biological Process	GO:0051570	regulation of histone H3-K9 methylation	 	3.137E-3	1.000E0	4.529E-2	3.796E-1	2	28	JARID2,PAX5
GO: Biological Process	GO:0098698	postsynaptic specialization assembly	 	3.137E-3	1.000E0	4.529E-2	3.796E-1	2	28	PTPRD,NRXN1
GO: Biological Process	GO:0071425	hematopoietic stem cell proliferation	 	3.137E-3	1.000E0	4.529E-2	3.796E-1	2	28	ETV6,RUNX1
GO: Biological Process	GO:1901992	positive regulation of mitotic cell cycle phase transition	 	3.309E-3	1.000E0	4.743E-2	3.976E-1	3	100	RB1,PBX1,KMT2E
GO: Biological Process	GO:0010996	response to auditory stimulus	 	3.363E-3	1.000E0	4.743E-2	3.976E-1	2	29	NRXN1,CNTNAP2
GO: Biological Process	GO:0035162	embryonic hemopoiesis	 	3.363E-3	1.000E0	4.743E-2	3.976E-1	2	29	RUNX1,PBX1
GO: Biological Process	GO:1904861	excitatory synapse assembly	 	3.363E-3	1.000E0	4.743E-2	3.976E-1	2	29	PTPRD,NRXN1
GO: Biological Process	GO:0009887	animal organ morphogenesis	 	3.412E-3	1.000E0	4.759E-2	3.989E-1	10	1241	MAGI2,NF1,DSCAM,CD44,MLLT3,LTBP3,PAX5,SIK3,PBX1,MEF2C
GO: Biological Process	GO:0060249	anatomical structure homeostasis	 	3.413E-3	1.000E0	4.759E-2	3.989E-1	6	493	NF1,RB1,PRIM2,LTBP3,DMD,ATP2B1
GO: Biological Process	GO:0030219	megakaryocyte differentiation	 	3.499E-3	1.000E0	4.849E-2	4.065E-1	3	102	RUNX1,KMT2E,MEF2C
GO: Biological Process	GO:0099173	postsynapse organization	 	3.547E-3	1.000E0	4.849E-2	4.065E-1	4	210	MAGI2,PTPRD,NRXN1,DLG2
GO: Biological Process	GO:1903522	regulation of blood circulation	 	3.572E-3	1.000E0	4.849E-2	4.065E-1	5	344	CELF2,KCNIP4,PRKG1,DMD,ATP2B1
GO: Biological Process	GO:0035418	protein localization to synapse	 	3.596E-3	1.000E0	4.849E-2	4.065E-1	3	103	MAGI2,NRXN1,DLG2
GO: Biological Process	GO:0030325	adrenal gland development	 	3.596E-3	1.000E0	4.849E-2	4.065E-1	2	30	NF1,PBX1
GO: Biological Process	GO:0030318	melanocyte differentiation	 	3.596E-3	1.000E0	4.849E-2	4.065E-1	2	30	ZEB2,MEF2C
GO: Biological Process	GO:0072080	nephron tubule development	 	3.695E-3	1.000E0	4.955E-2	4.154E-1	3	104	CD44,PBX1,MEF2C
GO: Cellular Component	GO:0000790	nuclear chromatin	 	1.349E-4	4.007E-2	2.073E-2	1.300E-1	16	1923	JARID2,BNC2,RB1,DACH1,ZNF521,ETV6,MLLT3,ELF1,NR3C2,PAX5,EBF1,RUNX1,PBX1,PBX3,ZEB2,MEF2C
GO: Cellular Component	GO:0098982	GABA-ergic synapse	 	2.946E-4	8.750E-2	2.073E-2	1.300E-1	4	106	MAGI2,NRXN1,NR3C2,ATP2B1
GO: Cellular Component	GO:0044224	juxtaparanode region of axon	 	3.955E-4	1.175E-1	2.073E-2	1.300E-1	2	10	CNTNAP2,DLG2
GO: Cellular Component	GO:0036057	slit diaphragm	 	3.955E-4	1.175E-1	2.073E-2	1.300E-1	2	10	MAGI2,NRXN1
GO: Cellular Component	GO:0036056	filtration diaphragm	 	3.955E-4	1.175E-1	2.073E-2	1.300E-1	2	10	MAGI2,NRXN1
GO: Cellular Component	GO:0005667	transcription factor complex	 	4.188E-4	1.244E-1	2.073E-2	1.300E-1	7	454	NRBF2,RB1,DACH1,PAX5,RUNX1,PBX1,PBX3
Pathway	523016	Transcriptional misregulation in cancer	BioSystems: KEGG	1.857E-7	6.982E-5	6.982E-5	4.544E-4	8	180	ETV6,MLLT3,PAX5,RUNX1,PBX1,PBX3,JMJD1C,MEF2C
Disease	C0432072	Dysmorphic features	DisGeNET BeFree	6.858E-10	1.172E-6	1.172E-6	9.400E-6	7	54	JARID2,NF1,NRXN1,AUTS2,PAX5,RUNX1,MEF2C
Disease	C1961102	Precursor Cell Lymphoblastic Leukemia Lymphoma	DisGeNET Curated	3.026E-9	5.171E-6	2.585E-6	2.074E-5	14	535	MTAP,RB1,CD44,AUTS2,ETV6,MLLT3,PAX5,EBF1,RUNX1,PBX1,FHIT,JMJD1C,ZEB2,MEF2C
Disease	C0751606	Adult Acute Lymphocytic Leukemia	DisGeNET BeFree	1.928E-7	3.295E-4	9.227E-5	7.401E-4	7	120	NF1,CD44,ETV6,PAX5,RUNX1,PBX1,FHIT
Disease	C0027126	Myotonic Dystrophy	DisGeNET Curated	2.160E-7	3.691E-4	9.227E-5	7.401E-4	7	122	NF1,CELF2,MBNL1,RBFOX1,DMD,ATP2B1,MEF2C
Disease	C0023449	Acute lymphocytic leukemia	DisGeNET BeFree	3.117E-7	5.326E-4	1.065E-4	8.544E-4	15	902	MTAP,RB1,CD44,ZNF521,AUTS2,ETV6,MLLT3,PAX5,EBF1,RUNX1,PBX1,FHIT,JMJD1C,ZEB2,MEF2C
Disease	C0023467	Leukemia, Myelocytic, Acute	DisGeNET Curated	4.278E-7	7.311E-4	1.087E-4	8.723E-4	20	1670	JARID2,MTAP,NF1,RB1,CD44,ZNF521,ETV6,ANKRD28,MLLT3,ELF1,PAX5,RUNX1,PBX1,FHIT,KMT2E,PBX3,CCDC26,ZEB2,MEF2C,ABCC6
Disease	C0023418	leukemia	DisGeNET Curated	4.454E-7	7.612E-4	1.087E-4	8.723E-4	21	1842	NF1,RB1,CD44,SCYL1,DACH1,ZNF521,ETV6,MLLT3,PAX5,EBF1,PRKG1,RUNX1,PBX1,FHIT,KMT2E,PBX3,JMJD1C,CCDC26,ZEB2,MEF2C,ABCC6
Disease	C1535926	Neurodevelopmental Disorders	DisGeNET Curated	5.768E-7	9.857E-4	1.232E-4	9.883E-4	8	207	NRXN1,DSCAM,RBFOX1,CNTNAP2,DLG2,PAX5,KMT2E,MEF2C
Disease	C0023470	Myeloid Leukemia	DisGeNET Curated	7.201E-7	1.231E-3	1.367E-4	1.097E-3	11	481	FLNB,CD44,SCYL1,ETV6,PAX5,RUNX1,PBX1,FHIT,KMT2E,CCDC26,MEF2C
Disease	C0023452	Childhood Acute Lymphoblastic Leukemia	DisGeNET Curated	2.703E-6	4.619E-3	4.287E-4	3.438E-3	10	442	MTAP,RB1,CD44,AUTS2,ETV6,PAX5,EBF1,RUNX1,PBX1,FHIT
Disease	C1263846	Attention deficit hyperactivity disorder	DisGeNET Curated	2.759E-6	4.715E-3	4.287E-4	3.438E-3	8	255	NF1,PTPRD,CNTNAP2,AUTS2,KCNIP4,NR3C2,PRKG1,DMD
Disease	C0039685	Tetralogy of Fallot	DisGeNET Curated	3.870E-6	6.614E-3	5.512E-4	4.421E-3	5	68	JARID2,MBNL1,DMD,PBX1,PBX3
Disease	C0524528	Pervasive Development Disorder	DisGeNET Curated	5.480E-6	9.365E-3	7.204E-4	5.778E-3	6	128	NRXN1,RBFOX1,CNTNAP2,MACROD2,CHD2,NR3C2
Disease	C0004352	Autistic Disorder	DisGeNET Curated	6.218E-6	1.063E-2	7.494E-4	6.011E-3	11	601	NF1,NRXN1,DSCAM,RBFOX1,CNTNAP2,MACROD2,AUTS2,DMD,REEP3,JMJD1C,MEF2C
Disease	C3896960	Childhood Pre-B Acute Lymphoblastic Leukemia	DisGeNET BeFree	6.577E-6	1.124E-2	7.494E-4	6.011E-3	3	11	ETV6,RUNX1,PBX1
Disease	C0008626	Congenital chromosomal disease	DisGeNET Curated	7.495E-6	1.281E-2	8.005E-4	6.421E-3	10	496	PTPRD,NRXN1,RB1,ETV6,MLLT3,PAX5,RUNX1,PBX1,FHIT,KMT2E
Disease	C0279584	Childhood B Acute Lymphoblastic Leukemia	DisGeNET BeFree	8.748E-6	1.495E-2	8.794E-4	7.054E-3	3	12	ETV6,PAX5,RUNX1
Disease	C0038586	Substance Use Disorders	DisGeNET Curated	9.956E-6	1.701E-2	9.188E-4	7.370E-3	6	142	DSCAM,CNTNAP2,MACROD2,ETV6,PBX1,FHIT
Disease	C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNET Curated	1.022E-5	1.746E-2	9.188E-4	7.370E-3	9	404	MTAP,NF1,CD44,ETV6,PAX5,RUNX1,FHIT,ZEB2,MEF2C
Disease	C0424295	Hyperactive behavior	DisGeNET Curated	1.077E-5	1.841E-2	9.206E-4	7.384E-3	11	637	FLNB,NF1,NRXN1,CNTNAP2,CD44,ETV6,PAX5,DMD,RUNX1,PBX1,MEF2C
Disease	C0036857	Severe mental retardation (I.Q. 20-34)	DisGeNET BeFree	1.379E-5	2.357E-2	1.122E-3	9.002E-3	5	88	NRXN1,CNTNAP2,DMD,ZEB2,MEF2C
Disease	C1510586	Autism Spectrum Disorders	DisGeNET Curated	2.363E-5	4.038E-2	1.836E-3	1.472E-2	9	449	JARID2,NRXN1,RBFOX1,CNTNAP2,MACROD2,CHD2,NR3C2,JMJD1C,MEF2C
Disease	C1332977	Childhood Leukemia	DisGeNET BeFree	2.503E-5	4.278E-2	1.860E-3	1.492E-2	6	167	CD44,ETV6,RUNX1,PBX1,PBX3,ZEB2
Disease	C0014544	Epilepsy	DisGeNET Curated	2.816E-5	4.813E-2	1.974E-3	1.584E-2	10	578	MAGI2,NRXN1,RBFOX1,CNTNAP2,AUTS2,MLLT3,CHD2,DMD,ZEB2,MEF2C
Disease	C0025500	Mesothelioma	DisGeNET Curated	2.888E-5	4.936E-2	1.974E-3	1.584E-2	8	352	FLNB,MTAP,NF1,CD44,LTBP3,PAX5,FHIT,ZEB2
Disease	C0023453	Leukemia, Lymphocytic, Acute, L2	DisGeNET Curated	3.222E-5	5.507E-2	2.118E-3	1.699E-2	4	52	RB1,ETV6,PAX5,RUNX1
Disease	C3888194	MIXED LINEAGE LEUKEMIA	DisGeNET BeFree	4.315E-5	7.374E-2	2.714E-3	2.177E-2	6	184	CD44,MLLT3,RUNX1,KMT2E,PBX3,MEF2C
Disease	C0424605	Developmental delay (disorder)	DisGeNET BeFree	4.447E-5	7.601E-2	2.714E-3	2.177E-2	6	185	NF1,NRXN1,CD44,MLLT3,DMD,MEF2C
Disease	C4316881	Prescription Drug Abuse	DisGeNET Curated	5.029E-5	8.594E-2	2.828E-3	2.268E-2	5	115	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0029231	Organic Mental Disorders, Substance-Induced	DisGeNET Curated	5.029E-5	8.594E-2	2.828E-3	2.268E-2	5	115	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0236018	Aura	DisGeNET Curated	5.320E-5	9.091E-2	2.828E-3	2.268E-2	4	59	CNTNAP2,AUTS2,CHD2,MEF2C
Disease	C0751111	Awakening Epilepsy	DisGeNET Curated	5.320E-5	9.091E-2	2.828E-3	2.268E-2	4	59	CNTNAP2,AUTS2,CHD2,MEF2C
Disease	C0236969	Substance-Related Disorders	DisGeNET Curated	5.461E-5	9.332E-2	2.828E-3	2.268E-2	5	117	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0013222	Drug Use Disorders	DisGeNET Curated	5.687E-5	9.719E-2	2.859E-3	2.293E-2	5	118	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0086237	Epilepsy, Cryptogenic	DisGeNET Curated	6.068E-5	1.037E-1	2.963E-3	2.377E-2	4	61	CNTNAP2,AUTS2,CHD2,MEF2C
Disease	C0006413	Burkitt Lymphoma	DisGeNET Curated	7.125E-5	1.218E-1	3.234E-3	2.594E-2	8	400	PIK3AP1,CD44,AUTS2,ETV6,PAX5,RUNX1,PBX1,FHIT
Disease	C1970431	PITT-HOPKINS SYNDROME	DisGeNET Curated	7.191E-5	1.229E-1	3.234E-3	2.594E-2	2	4	NRXN1,CNTNAP2
Disease	C1832388	Platelet Disorder, Familial, with Associated Myeloid Malignancy	DisGeNET Curated	7.191E-5	1.229E-1	3.234E-3	2.594E-2	2	4	ETV6,RUNX1
Disease	C0376545	Hematologic Neoplasms	DisGeNET Curated	1.044E-4	1.784E-1	4.576E-3	3.670E-2	9	544	NF1,RB1,CD44,ETV6,PAX5,PRKG1,RUNX1,PBX1,FHIT
Disease	C0013170	Drug habituation	DisGeNET Curated	1.154E-4	1.973E-1	4.932E-3	3.956E-2	5	137	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0023465	Acute monocytic leukemia	DisGeNET Curated	1.227E-4	2.096E-1	5.029E-3	4.034E-2	4	73	CD44,MLLT3,PAX5,RUNX1
Disease	C0038580	Substance Dependence	DisGeNET Curated	1.236E-4	2.112E-1	5.029E-3	4.034E-2	5	139	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C2697636	Hyperdiploid B Acute Lymphoblastic Leukemia	DisGeNET BeFree	1.544E-4	2.638E-1	6.136E-3	4.922E-2	3	30	ETV6,RUNX1,PBX1
Disease	C1512433	Cervical high grade squamous intraepithelial lesion	DisGeNET BeFree	1.705E-4	2.914E-1	6.622E-3	5.312E-2	3	31	FLNB,CD44,FHIT
Disease	C0036341	Schizophrenia	DisGeNET Curated	1.904E-4	3.253E-1	7.226E-3	5.796E-2	15	1537	MAGI2,JARID2,FLNB,NRXN1,CELF2,MBNL1,RBFOX1,CNTNAP2,AUTS2,DLG2,MLLT3,DMD,RUNX1,FHIT,ZEB2
Disease	C0598766	Leukemogenesis	DisGeNET BeFree	1.945E-4	3.324E-1	7.226E-3	5.796E-2	10	729	RB1,CD44,ETV6,MLLT3,PAX5,EBF1,RUNX1,PBX1,FHIT,PBX3
Disease	C0740858	Substance abuse problem	DisGeNET Curated	1.997E-4	3.413E-1	7.261E-3	5.824E-2	5	154	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C1275122	Familial multiple trichoepitheliomata	DisGeNET Curated	2.385E-4	4.076E-1	8.492E-3	6.812E-2	5	160	BNC2,DMD,RUNX1,FHIT,JMJD1C
Disease	C1856113	Mowat-Wilson syndrome	DisGeNET Curated	2.500E-4	4.272E-1	8.718E-3	6.993E-2	2	7	ZEB2,MEF2C
Disease	C1861305	TARSAL-CARPAL COALITION SYNDROME	DisGeNET Curated	2.674E-4	4.570E-1	9.140E-3	7.332E-2	5	164	NF1,RB1,CD44,PAX5,FHIT
Disease	C0085669	Acute leukemia	DisGeNET BeFree	2.793E-4	4.773E-1	9.358E-3	7.506E-2	8	488	NF1,RB1,ETV6,PAX5,EBF1,RUNX1,PBX1,FHIT
Disease	C0024299	Lymphoma	DisGeNET Curated	2.861E-4	4.890E-1	9.363E-3	7.510E-2	13	1242	FLNB,MTAP,NF1,RB1,CD44,SCYL1,ETV6,PAX5,EBF1,PRKG1,RUNX1,PBX1,FHIT
Disease	C0349637	Common acute lymphoblastic leukemia	DisGeNET BeFree	2.904E-4	4.962E-1	9.363E-3	7.510E-2	3	37	ETV6,RUNX1,PBX1
Disease	C0700208	Acquired scoliosis	DisGeNET BeFree	3.145E-4	5.374E-1	9.724E-3	7.800E-2	3	38	NF1,NRXN1,RUNX1
Disease	C1510472	Drug Dependence	DisGeNET Curated	3.157E-4	5.395E-1	9.724E-3	7.800E-2	5	170	DSCAM,MACROD2,ETV6,PBX1,FHIT
Disease	C0557874	Global developmental delay	DisGeNET BeFree	3.242E-4	5.541E-1	9.724E-3	7.800E-2	6	266	NF1,NRXN1,RB1,CD44,DMD,MEF2C
Disease	C0015230	Exanthema	DisGeNET Curated	3.243E-4	5.543E-1	9.724E-3	7.800E-2	5	171	NF1,DLG2,DMD,RUNX1,FHIT
Disease	C0035412	Rhabdomyosarcoma	DisGeNET Curated	3.508E-4	5.995E-1	1.034E-2	8.291E-2	7	381	JARID2,NF1,RB1,PAX5,DMD,ATP2B1,MEF2C
Disease	C0014547	Epilepsies, Partial	DisGeNET Curated	3.665E-4	6.263E-1	1.047E-2	8.402E-2	3	40	RBFOX1,CNTNAP2,NR3C2
Disease	C0025362	Mental Retardation	DisGeNET BeFree	3.677E-4	6.285E-1	1.047E-2	8.402E-2	7	384	NF1,NRXN1,DSCAM,CNTNAP2,AUTS2,DMD,ZEB2
Disease	C0023485	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNET Curated	4.120E-4	7.042E-1	1.154E-2	9.260E-2	4	100	ETV6,PAX5,RUNX1,PBX1
Disease	C0376544	Hematopoietic Neoplasms	DisGeNET Curated	5.381E-4	9.196E-1	1.483E-2	1.190E-1	5	191	ETV6,PAX5,RUNX1,PBX1,FHIT
Disease	C0238198	Gastrointestinal Stromal Tumors	DisGeNET Curated	6.347E-4	1.000E0	1.620E-2	1.300E-1	6	302	MTAP,NF1,RB1,CD44,ETV6,DMD
Disease	C0023448	Lymphoid leukemia	DisGeNET Curated	6.481E-4	1.000E0	1.620E-2	1.300E-1	5	199	CD44,ETV6,PAX5,RUNX1,PBX1
Disease	C3826044	Lymphoblastic leukemia in children	DisGeNET BeFree	6.488E-4	1.000E0	1.620E-2	1.300E-1	2	11	RUNX1,PBX1
Disease	C0751257	Auditory Processing Disorder, Central	DisGeNET Curated	6.488E-4	1.000E0	1.620E-2	1.300E-1	2	11	NRXN1,CNTNAP2
Disease	C0454655	Semantic-Pragmatic Disorder	DisGeNET Curated	6.488E-4	1.000E0	1.620E-2	1.300E-1	2	11	NRXN1,CNTNAP2
Disease	C0023012	Language Delay	DisGeNET Curated	6.488E-4	1.000E0	1.620E-2	1.300E-1	2	11	NRXN1,CNTNAP2
Disease	C0262584	Carcinoma, Small Cell	DisGeNET Curated	6.542E-4	1.000E0	1.620E-2	1.300E-1	4	113	RB1,CD44,PAX5,FHIT
Disease	C0036572	Seizures	DisGeNET Curated	6.804E-4	1.000E0	1.661E-2	1.332E-1	8	558	MAGI2,NRXN1,RBFOX1,CNTNAP2,AUTS2,CHD2,PAX5,MEF2C
Disease	C0018798	Congenital Heart Defects	DisGeNET Curated	7.250E-4	1.000E0	1.745E-2	1.400E-1	5	204	NF1,DSCAM,CELF2,ZEB2,MEF2C
Disease	C0206727	Nerve Sheath Tumors	DisGeNET Curated	7.517E-4	1.000E0	1.770E-2	1.420E-1	3	51	NF1,CD44,RUNX1
Disease	C0023014	Language Development Disorders	DisGeNET Curated	7.768E-4	1.000E0	1.770E-2	1.420E-1	2	12	NRXN1,CNTNAP2
Disease	C0022821	Kyphosis deformity of spine	DisGeNET Curated	7.768E-4	1.000E0	1.770E-2	1.420E-1	2	12	LTBP3,DMD
