Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Biological Process	GO:0046931	pore complex assembly	 	7.902E-4	1.000E0	1.974E-2	1.607E-1	2	24	NUP98,AFDN
GO: Biological Process	GO:0072215	regulation of metanephros development	 	7.902E-4	1.000E0	1.974E-2	1.607E-1	2	24	MYC,WT1
GO: Biological Process	GO:0042474	middle ear morphogenesis	 	7.902E-4	1.000E0	1.974E-2	1.607E-1	2	24	MYC,PRKRA
GO: Biological Process	GO:0009755	hormone-mediated signaling pathway	 	8.311E-4	1.000E0	2.027E-2	1.650E-1	4	245	FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:0051093	negative regulation of developmental process	 	8.321E-4	1.000E0	2.027E-2	1.650E-1	8	1194	MYC,WT1,FOXP1,THRB,RUNX1,RUNX1T1,CBFB,EPHA3
GO: Biological Process	GO:0072111	cell proliferation involved in kidney development	 	8.579E-4	1.000E0	2.031E-2	1.653E-1	2	25	MYC,WT1
GO: Biological Process	GO:1905939	regulation of gonad development	 	8.579E-4	1.000E0	2.031E-2	1.653E-1	2	25	WT1,RUNX1
GO: Biological Process	GO:0035710	CD4-positive, alpha-beta T cell activation	 	8.656E-4	1.000E0	2.031E-2	1.653E-1	3	108	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0036037	CD8-positive, alpha-beta T cell activation	 	1.002E-3	1.000E0	2.291E-2	1.865E-1	2	27	RUNX1,CBFB
GO: Biological Process	GO:0046639	negative regulation of alpha-beta T cell differentiation	 	1.002E-3	1.000E0	2.291E-2	1.865E-1	2	27	RUNX1,CBFB
GO: Biological Process	GO:1902106	negative regulation of leukocyte differentiation	 	1.012E-3	1.000E0	2.291E-2	1.865E-1	3	114	MYC,RUNX1,CBFB
GO: Biological Process	GO:0071425	hematopoietic stem cell proliferation	 	1.077E-3	1.000E0	2.411E-2	1.962E-1	2	28	ETV6,RUNX1
GO: Biological Process	GO:0071383	cellular response to steroid hormone stimulus	 	1.097E-3	1.000E0	2.425E-2	1.974E-1	4	264	FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:0035162	embryonic hemopoiesis	 	1.156E-3	1.000E0	2.499E-2	2.034E-1	2	29	KMT2A,RUNX1
GO: Biological Process	GO:0001783	B cell apoptotic process	 	1.156E-3	1.000E0	2.499E-2	2.034E-1	2	29	MYC,FOXP1
GO: Biological Process	GO:0046632	alpha-beta T cell differentiation	 	1.174E-3	1.000E0	2.510E-2	2.043E-1	3	120	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0042127	regulation of cell population proliferation	 	1.199E-3	1.000E0	2.514E-2	2.047E-1	10	1921	MYC,WT1,KMT2A,AFDN,FOXP1,CTBP2,THRB,RUNX1,CBFA2T3,PRKRA
GO: Biological Process	GO:0044728	DNA methylation or demethylation	 	1.202E-3	1.000E0	2.514E-2	2.047E-1	3	121	MYC,WT1,KMT2A
GO: Biological Process	GO:0014706	striated muscle tissue development	 	1.256E-3	1.000E0	2.599E-2	2.115E-1	5	472	MYC,WT1,FOXP1,MYH11,MBNL1
GO: Biological Process	GO:2000736	regulation of stem cell differentiation	 	1.320E-3	1.000E0	2.648E-2	2.155E-1	3	125	KMT2A,RUNX1,CBFB
GO: Biological Process	GO:0006096	glycolytic process	 	1.320E-3	1.000E0	2.648E-2	2.155E-1	3	125	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0034698	response to gonadotropin	 	1.321E-3	1.000E0	2.648E-2	2.155E-1	2	31	WT1,EPHA3
GO: Biological Process	GO:0006757	ATP generation from ADP	 	1.351E-3	1.000E0	2.680E-2	2.181E-1	3	126	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0022603	regulation of anatomical structure morphogenesis	 	1.368E-3	1.000E0	2.686E-2	2.186E-1	8	1289	MYC,WT1,MLLT3,AFDN,FOXP1,THRB,RUNX1,ERG
GO: Biological Process	GO:0050853	B cell receptor signaling pathway	 	1.445E-3	1.000E0	2.790E-2	2.271E-1	3	129	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:2000515	negative regulation of CD4-positive, alpha-beta T cell activation	 	1.497E-3	1.000E0	2.790E-2	2.271E-1	2	33	RUNX1,CBFB
GO: Biological Process	GO:0007043	cell-cell junction assembly	 	1.511E-3	1.000E0	2.790E-2	2.271E-1	3	131	AFDN,RUNX1,CBFB
GO: Biological Process	GO:2000027	regulation of animal organ morphogenesis	 	1.530E-3	1.000E0	2.790E-2	2.271E-1	4	289	MYC,WT1,MLLT3,THRB
GO: Biological Process	GO:0060537	muscle tissue development	 	1.536E-3	1.000E0	2.790E-2	2.271E-1	5	494	MYC,WT1,FOXP1,MYH11,MBNL1
GO: Biological Process	GO:1900542	regulation of purine nucleotide metabolic process	 	1.544E-3	1.000E0	2.790E-2	2.271E-1	3	132	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:2001023	regulation of response to drug	 	1.578E-3	1.000E0	2.790E-2	2.271E-1	3	133	KMT2A,FOXP1,RUNX1
GO: Biological Process	GO:0043457	regulation of cellular respiration	 	1.589E-3	1.000E0	2.790E-2	2.271E-1	2	34	MYC,CBFA2T3
GO: Biological Process	GO:0060487	lung epithelial cell differentiation	 	1.589E-3	1.000E0	2.790E-2	2.271E-1	2	34	FOXP1,THRB
GO: Biological Process	GO:0030097	hemopoiesis	 	1.598E-3	1.000E0	2.790E-2	2.271E-1	7	1018	MYC,ETV6,KMT2A,FOXP1,RUNX1,CBFA2T3,CBFB
GO: Biological Process	GO:0032870	cellular response to hormone stimulus	 	1.604E-3	1.000E0	2.790E-2	2.271E-1	6	743	WT1,FOXP1,THRB,RUNX1,CBFB,EPHA3
GO: Biological Process	GO:0006140	regulation of nucleotide metabolic process	 	1.612E-3	1.000E0	2.790E-2	2.271E-1	3	134	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:1903578	regulation of ATP metabolic process	 	1.647E-3	1.000E0	2.790E-2	2.271E-1	3	135	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0008045	motor neuron axon guidance	 	1.683E-3	1.000E0	2.790E-2	2.271E-1	2	35	FOXP1,EPHA3
GO: Biological Process	GO:0060479	lung cell differentiation	 	1.683E-3	1.000E0	2.790E-2	2.271E-1	2	35	FOXP1,THRB
GO: Biological Process	GO:0072302	negative regulation of metanephric glomerular mesangial cell proliferation	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	WT1
GO: Biological Process	GO:0044648	histone H3-K4 dimethylation	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	KMT2A
GO: Biological Process	GO:0072299	negative regulation of metanephric glomerulus development	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	WT1
GO: Biological Process	GO:0090096	positive regulation of metanephric cap mesenchymal cell proliferation	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	MYC
GO: Biological Process	GO:0090095	regulation of metanephric cap mesenchymal cell proliferation	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	MYC
GO: Biological Process	GO:0046722	lactic acid secretion	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	MYC
GO: Biological Process	GO:0006173	dADP biosynthetic process	 	1.740E-3	1.000E0	2.790E-2	2.271E-1	1	1	AK5
GO: Biological Process	GO:0002761	regulation of myeloid leukocyte differentiation	 	1.790E-3	1.000E0	2.846E-2	2.317E-1	3	139	MYC,FOXP1,RUNX1
GO: Biological Process	GO:0030518	intracellular steroid hormone receptor signaling pathway	 	1.827E-3	1.000E0	2.881E-2	2.345E-1	3	140	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0051101	regulation of DNA binding	 	1.865E-3	1.000E0	2.917E-2	2.374E-1	3	141	MYC,NSD1,RUNX1T1
GO: Biological Process	GO:0045589	regulation of regulatory T cell differentiation	 	1.880E-3	1.000E0	2.917E-2	2.374E-1	2	37	RUNX1,CBFB
GO: Biological Process	GO:0006304	DNA modification	 	1.980E-3	1.000E0	3.019E-2	2.457E-1	3	144	MYC,WT1,KMT2A
GO: Biological Process	GO:0002053	positive regulation of mesenchymal cell proliferation	 	1.982E-3	1.000E0	3.019E-2	2.457E-1	2	38	MYC,FOXP1
GO: Biological Process	GO:0072089	stem cell proliferation	 	2.019E-3	1.000E0	3.019E-2	2.457E-1	3	145	ETV6,RUNX1,NDE1
GO: Biological Process	GO:0060485	mesenchyme development	 	2.024E-3	1.000E0	3.019E-2	2.457E-1	4	312	MYC,WT1,ERG,EPHA3
GO: Biological Process	GO:0061061	muscle structure development	 	2.052E-3	1.000E0	3.019E-2	2.457E-1	6	780	MYC,WT1,FOXP1,FLNC,MYH11,MBNL1
GO: Biological Process	GO:0043484	regulation of RNA splicing	 	2.059E-3	1.000E0	3.019E-2	2.457E-1	3	146	NUP98,FUS,MBNL1
GO: Biological Process	GO:0048534	hematopoietic or lymphoid organ development	 	2.069E-3	1.000E0	3.019E-2	2.457E-1	7	1065	MYC,ETV6,KMT2A,FOXP1,RUNX1,CBFA2T3,CBFB
GO: Biological Process	GO:0030224	monocyte differentiation	 	2.087E-3	1.000E0	3.019E-2	2.457E-1	2	39	MYC,FOXP1
GO: Biological Process	GO:1903131	mononuclear cell differentiation	 	2.087E-3	1.000E0	3.019E-2	2.457E-1	2	39	MYC,FOXP1
GO: Biological Process	GO:0030851	granulocyte differentiation	 	2.194E-3	1.000E0	3.128E-2	2.546E-1	2	40	RUNX1,CBFA2T3
GO: Biological Process	GO:0045066	regulatory T cell differentiation	 	2.194E-3	1.000E0	3.128E-2	2.546E-1	2	40	RUNX1,CBFB
GO: Biological Process	GO:1903706	regulation of hemopoiesis	 	2.232E-3	1.000E0	3.158E-2	2.570E-1	5	538	MYC,KMT2A,FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0033146	regulation of intracellular estrogen receptor signaling pathway	 	2.304E-3	1.000E0	3.236E-2	2.634E-1	2	41	RUNX1,CBFB
GO: Biological Process	GO:1902105	regulation of leukocyte differentiation	 	2.373E-3	1.000E0	3.309E-2	2.693E-1	4	326	MYC,FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0045616	regulation of keratinocyte differentiation	 	2.417E-3	1.000E0	3.346E-2	2.723E-1	2	42	RUNX1,CBFB
GO: Biological Process	GO:0046034	ATP metabolic process	 	2.453E-3	1.000E0	3.371E-2	2.744E-1	4	329	NUP98,MYC,CBFA2T3,AK5
GO: Biological Process	GO:0046636	negative regulation of alpha-beta T cell activation	 	2.770E-3	1.000E0	3.711E-2	3.021E-1	2	45	RUNX1,CBFB
GO: Biological Process	GO:0002520	immune system development	 	2.849E-3	1.000E0	3.711E-2	3.021E-1	7	1127	MYC,ETV6,KMT2A,FOXP1,RUNX1,CBFA2T3,CBFB
GO: Biological Process	GO:0006090	pyruvate metabolic process	 	2.864E-3	1.000E0	3.711E-2	3.021E-1	3	164	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0090184	positive regulation of kidney development	 	2.893E-3	1.000E0	3.711E-2	3.021E-1	2	46	MYC,WT1
GO: Biological Process	GO:0010464	regulation of mesenchymal cell proliferation	 	2.893E-3	1.000E0	3.711E-2	3.021E-1	2	46	MYC,FOXP1
GO: Biological Process	GO:0046631	alpha-beta T cell activation	 	2.913E-3	1.000E0	3.711E-2	3.021E-1	3	165	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0055007	cardiac muscle cell differentiation	 	2.963E-3	1.000E0	3.711E-2	3.021E-1	3	166	WT1,FOXP1,MYH11
GO: Biological Process	GO:0043414	macromolecule methylation	 	3.129E-3	1.000E0	3.711E-2	3.021E-1	4	352	MYC,WT1,NSD1,KMT2A
GO: Biological Process	GO:0001501	skeletal system development	 	3.135E-3	1.000E0	3.711E-2	3.021E-1	5	582	MYC,FOXP1,THRB,RUNX1,PRKRA
GO: Biological Process	GO:0045216	cell-cell junction organization	 	3.169E-3	1.000E0	3.711E-2	3.021E-1	3	170	AFDN,RUNX1,CBFB
GO: Biological Process	GO:0051146	striated muscle cell differentiation	 	3.193E-3	1.000E0	3.711E-2	3.021E-1	4	354	WT1,FOXP1,FLNC,MYH11
GO: Biological Process	GO:1903707	negative regulation of hemopoiesis	 	3.275E-3	1.000E0	3.711E-2	3.021E-1	3	172	MYC,RUNX1,CBFB
GO: Biological Process	GO:0060429	epithelium development	 	3.312E-3	1.000E0	3.711E-2	3.021E-1	8	1483	MYC,WT1,MLLT3,AFDN,FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:0017145	stem cell division	 	3.329E-3	1.000E0	3.711E-2	3.021E-1	3	173	ETV6,RUNX1,NDE1
GO: Biological Process	GO:0031056	regulation of histone modification	 	3.329E-3	1.000E0	3.711E-2	3.021E-1	3	173	NSD1,KMT2A,KDM5A
GO: Biological Process	GO:0002521	leukocyte differentiation	 	3.348E-3	1.000E0	3.711E-2	3.021E-1	5	591	MYC,FOXP1,RUNX1,CBFA2T3,CBFB
GO: Biological Process	GO:0048729	tissue morphogenesis	 	3.362E-3	1.000E0	3.711E-2	3.021E-1	6	861	MYC,WT1,NSD1,MLLT3,FOXP1,RUNX1
GO: Biological Process	GO:0045581	negative regulation of T cell differentiation	 	3.409E-3	1.000E0	3.711E-2	3.021E-1	2	50	RUNX1,CBFB
GO: Biological Process	GO:0043467	regulation of generation of precursor metabolites and energy	 	3.438E-3	1.000E0	3.711E-2	3.021E-1	3	175	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0072301	regulation of metanephric glomerular mesangial cell proliferation	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:0044337	canonical Wnt signaling pathway involved in positive regulation of apoptotic process	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	MYC
GO: Biological Process	GO:0009183	purine deoxyribonucleoside diphosphate biosynthetic process	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	AK5
GO: Biological Process	GO:0090094	metanephric cap mesenchymal cell proliferation involved in metanephros development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	MYC
GO: Biological Process	GO:0042480	negative regulation of eye photoreceptor cell development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	THRB
GO: Biological Process	GO:0008050	female courtship behavior	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	THRB
GO: Biological Process	GO:0097156	fasciculation of motor neuron axon	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	EPHA3
GO: Biological Process	GO:0072619	interleukin-21 secretion	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	FOXP1
GO: Biological Process	GO:0097474	retinal cone cell apoptotic process	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	THRB
GO: Biological Process	GO:0032625	interleukin-21 production	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	FOXP1
GO: Biological Process	GO:0072186	metanephric cap morphogenesis	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	MYC
GO: Biological Process	GO:0071336	regulation of hair follicle cell proliferation	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	RUNX1
GO: Biological Process	GO:1901250	negative regulation of lung goblet cell differentiation	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	FOXP1
GO: Biological Process	GO:2000872	positive regulation of progesterone secretion	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	RUNX1
GO: Biological Process	GO:0072185	metanephric cap development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	MYC
GO: Biological Process	GO:2001076	positive regulation of metanephric ureteric bud development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:0035802	adrenal cortex formation	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:2001074	regulation of metanephric ureteric bud development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:0035801	adrenal cortex development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:0072166	posterior mesonephric tubule development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	WT1
GO: Biological Process	GO:0060994	regulation of transcription from RNA polymerase II promoter involved in kidney development	 	3.472E-3	1.000E0	3.711E-2	3.021E-1	1	2	GLIS2
GO: Biological Process	GO:0140056	organelle localization by membrane tethering	 	3.494E-3	1.000E0	3.714E-2	3.023E-1	3	176	CTBP2,NDE1,CEP89
GO: Biological Process	GO:0003197	endocardial cushion development	 	3.544E-3	1.000E0	3.747E-2	3.050E-1	2	51	ERG,EPHA3
GO: Biological Process	GO:0030856	regulation of epithelial cell differentiation	 	3.721E-3	1.000E0	3.913E-2	3.185E-1	3	180	FOXP1,RUNX1,CBFB
GO: Biological Process	GO:0030855	epithelial cell differentiation	 	3.744E-3	1.000E0	3.915E-2	3.186E-1	6	880	WT1,AFDN,FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:2001038	regulation of cellular response to drug	 	3.822E-3	1.000E0	3.954E-2	3.218E-1	2	53	KMT2A,FOXP1
GO: Biological Process	GO:0060428	lung epithelium development	 	3.822E-3	1.000E0	3.954E-2	3.218E-1	2	53	FOXP1,THRB
GO: Biological Process	GO:0072521	purine-containing compound metabolic process	 	3.941E-3	1.000E0	4.055E-2	3.300E-1	5	614	NUP98,MYC,CBFA2T3,AK5,MACROD2
GO: Biological Process	GO:0022406	membrane docking	 	4.018E-3	1.000E0	4.112E-2	3.347E-1	3	185	CTBP2,NDE1,CEP89
GO: Biological Process	GO:0046638	positive regulation of alpha-beta T cell differentiation	 	4.110E-3	1.000E0	4.184E-2	3.406E-1	2	55	RUNX1,CBFB
GO: Biological Process	GO:0002762	negative regulation of myeloid leukocyte differentiation	 	4.258E-3	1.000E0	4.298E-2	3.499E-1	2	56	MYC,RUNX1
GO: Biological Process	GO:0033044	regulation of chromosome organization	 	4.267E-3	1.000E0	4.298E-2	3.499E-1	4	384	MYC,NSD1,KMT2A,KDM5A
GO: Biological Process	GO:0051052	regulation of DNA metabolic process	 	4.467E-3	1.000E0	4.477E-2	3.644E-1	4	389	MYC,WT1,KMT2A,FUS
GO: Biological Process	GO:0043370	regulation of CD4-positive, alpha-beta T cell differentiation	 	4.560E-3	1.000E0	4.500E-2	3.663E-1	2	58	RUNX1,CBFB
GO: Biological Process	GO:0010463	mesenchymal cell proliferation	 	4.560E-3	1.000E0	4.500E-2	3.663E-1	2	58	MYC,FOXP1
GO: Biological Process	GO:0061005	cell differentiation involved in kidney development	 	4.560E-3	1.000E0	4.500E-2	3.663E-1	2	58	WT1,GLIS2
GO: Biological Process	GO:0002009	morphogenesis of an epithelium	 	4.729E-3	1.000E0	4.571E-2	3.721E-1	5	641	MYC,WT1,MLLT3,FOXP1,RUNX1
GO: Biological Process	GO:0002244	hematopoietic progenitor cell differentiation	 	4.788E-3	1.000E0	4.571E-2	3.721E-1	3	197	KMT2A,RUNX1,CBFB
GO: Biological Process	GO:0007519	skeletal muscle tissue development	 	4.856E-3	1.000E0	4.571E-2	3.721E-1	3	198	MYC,FOXP1,MBNL1
GO: Biological Process	GO:0009887	animal organ morphogenesis	 	4.859E-3	1.000E0	4.571E-2	3.721E-1	7	1241	MYC,WT1,MLLT3,AFDN,THRB,ERG,PRKRA
GO: Biological Process	GO:0030520	intracellular estrogen receptor signaling pathway	 	4.873E-3	1.000E0	4.571E-2	3.721E-1	2	60	RUNX1,CBFB
GO: Biological Process	GO:0045620	negative regulation of lymphocyte differentiation	 	5.032E-3	1.000E0	4.571E-2	3.721E-1	2	61	RUNX1,CBFB
GO: Biological Process	GO:0071396	cellular response to lipid	 	5.146E-3	1.000E0	4.571E-2	3.721E-1	5	654	FOXP1,THRB,RUNX1,CBFB,EPHA3
GO: Biological Process	GO:0048545	response to steroid hormone	 	5.195E-3	1.000E0	4.571E-2	3.721E-1	4	406	FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:1905642	negative regulation of DNA methylation	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	KMT2A
GO: Biological Process	GO:0043974	histone H3-K27 acetylation	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	KMT2A
GO: Biological Process	GO:0000973	posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	NUP98
GO: Biological Process	GO:0046056	dADP metabolic process	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	AK5
GO: Biological Process	GO:1901726	negative regulation of histone deacetylase activity	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	KDM5A
GO: Biological Process	GO:0061885	positive regulation of mini excitatory postsynaptic potential	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	AFDN
GO: Biological Process	GO:0003095	pressure natriuresis	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	CYP4F12
GO: Biological Process	GO:0150066	negative regulation of deacetylase activity	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	KDM5A
GO: Biological Process	GO:0097155	fasciculation of sensory neuron axon	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	EPHA3
GO: Biological Process	GO:0098582	innate vocalization behavior	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	FOXP1
GO: Biological Process	GO:2000870	regulation of progesterone secretion	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	RUNX1
GO: Biological Process	GO:0042478	regulation of eye photoreceptor cell development	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	THRB
GO: Biological Process	GO:1901674	regulation of histone H3-K27 acetylation	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	KMT2A
GO: Biological Process	GO:0071335	hair follicle cell proliferation	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	RUNX1
GO: Biological Process	GO:1901249	regulation of lung goblet cell differentiation	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	FOXP1
GO: Biological Process	GO:0009153	purine deoxyribonucleotide biosynthetic process	 	5.203E-3	1.000E0	4.571E-2	3.721E-1	1	3	AK5
GO: Biological Process	GO:0071407	cellular response to organic cyclic compound	 	5.347E-3	1.000E0	4.665E-2	3.797E-1	5	660	WT1,FOXP1,THRB,RUNX1,CBFB
GO: Biological Process	GO:0090183	regulation of kidney development	 	5.359E-3	1.000E0	4.665E-2	3.797E-1	2	63	MYC,WT1
GO: Biological Process	GO:0032259	methylation	 	5.516E-3	1.000E0	4.767E-2	3.881E-1	4	413	MYC,WT1,NSD1,KMT2A
GO: Biological Process	GO:0045604	regulation of epidermal cell differentiation	 	5.526E-3	1.000E0	4.767E-2	3.881E-1	2	64	RUNX1,CBFB
GO: Biological Process	GO:0016052	carbohydrate catabolic process	 	5.717E-3	1.000E0	4.911E-2	3.997E-1	3	210	NUP98,MYC,CBFA2T3
GO: Biological Process	GO:0035051	cardiocyte differentiation	 	5.793E-3	1.000E0	4.954E-2	4.032E-1	3	211	WT1,FOXP1,MYH11
GO: Biological Process	GO:0001658	branching involved in ureteric bud morphogenesis	 	5.867E-3	1.000E0	4.972E-2	4.047E-1	2	66	MYC,WT1
GO: Biological Process	GO:0032922	circadian regulation of gene expression	 	5.867E-3	1.000E0	4.972E-2	4.047E-1	2	66	KMT2A,KDM5A
GO: Cellular Component	GO:0044451	nucleoplasm part	 	2.675E-6	4.895E-4	4.895E-4	2.834E-3	11	1191	NUP98,MYC,WT1,NSD1,KMT2A,MLLT3,AFDN,THRB,KDM5A,ELL,GLIS2
GO: Cellular Component	GO:0016513	core-binding factor complex	 	8.418E-6	1.540E-3	7.702E-4	4.459E-3	2	3	RUNX1,CBFB
GO: Cellular Component	GO:0000790	nuclear chromatin	 	4.611E-5	8.438E-3	2.813E-3	1.628E-2	12	1923	MYC,WT1,ETV6,KMT2A,MLLT3,FOXP1,THRB,RUNX1,ERG,CBFB,KDM5A,GLIS2
GO: Cellular Component	GO:0016604	nuclear body	 	3.361E-4	6.150E-2	1.537E-2	8.901E-2	7	799	NUP98,MYC,WT1,AFDN,THRB,ELL,GLIS2
GO: Cellular Component	GO:0035097	histone methyltransferase complex	 	5.430E-4	9.937E-2	1.987E-2	1.151E-1	3	94	NSD1,KMT2A,KDM5A
GO: Cellular Component	GO:0034708	methyltransferase complex	 	1.131E-3	2.069E-1	3.448E-2	1.996E-1	3	121	NSD1,KMT2A,KDM5A
GO: Cellular Component	GO:0005815	microtubule organizing center	 	1.571E-3	2.875E-1	3.896E-2	2.256E-1	6	756	FANK1,NDE1,CEP89,AK5,PDE4DIP,MACROD2
GO: Cellular Component	GO:0044195	nucleoplasmic reticulum	 	1.703E-3	3.117E-1	3.896E-2	2.256E-1	1	1	MYC
Pathway	523016	Transcriptional misregulation in cancer	BioSystems: KEGG	1.764E-10	5.292E-8	5.292E-8	3.325E-7	9	180	MYC,WT1,ETV6,KMT2A,MLLT3,FUS,RUNX1,RUNX1T1,ERG
Pathway	83117	Acute myeloid leukemia	BioSystems: KEGG	2.748E-4	8.244E-2	4.122E-2	2.590E-1	3	55	MYC,RUNX1,RUNX1T1
Disease	C0220621	Childhood Acute Myeloid Leukemia	DisGeNET BeFree	1.225E-18	1.586E-15	1.586E-15	1.228E-14	12	101	NUP98,WT1,NSD1,KMT2A,AFDN,MYH11,RUNX1,RUNX1T1,CBFA2T3,KDM5A,CCDC26,GLIS2
Disease	C0023462	Acute Megakaryocytic Leukemias	DisGeNET Curated	7.711E-18	9.986E-15	4.993E-15	3.867E-14	12	117	NUP98,ETV6,KMT2A,MLLT3,MYH11,MLLT10,RUNX1,RUNX1T1,ERG,CBFA2T3,KDM5A,GLIS2
Disease	C0242596	Neoplasm, Residual	DisGeNET Curated	2.942E-16	3.809E-13	1.270E-13	9.833E-13	13	215	NUP98,MYC,WT1,ETV6,KMT2A,MLLT3,AFDN,MYH11,FUS,RUNX1,RUNX1T1,ERG,CBFB
Disease	C0023470	Myeloid Leukemia	DisGeNET Curated	6.359E-16	8.235E-13	2.059E-13	1.594E-12	16	481	NUP98,MYC,WT1,ETV6,KMT2A,AFDN,MYH11,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFB,CCDC26,ELL,EPHA3
Disease	C0598766	Leukemogenesis	DisGeNET BeFree	9.426E-16	1.221E-12	2.441E-13	1.891E-12	18	729	NUP98,MYC,WT1,ETV6,KMT2A,MLLT3,AFDN,FOXP1,MYH11,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFA2T3,CBFB,ELL,GLIS2
Disease	C1336735	Treatment related acute myeloid leukaemia	DisGeNET BeFree	1.898E-15	2.458E-12	4.097E-13	3.172E-12	9	55	NUP98,KMT2A,MYH11,MLLT10,RUNX1,RUNX1T1,CBFA2T3,CBFB,ELL
Disease	C0085669	Acute leukemia	DisGeNET BeFree	2.138E-14	2.769E-11	3.955E-12	3.063E-11	15	488	NUP98,MYC,WT1,ETV6,KMT2A,AFDN,MYH11,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFB,KDM5A,ELL
Disease	C0279650	Childhood Acute Megakaryoblastic Leukemia	DisGeNET BeFree	5.744E-14	7.439E-11	9.298E-12	7.200E-11	6	12	NUP98,KMT2A,MLLT10,CBFA2T3,KDM5A,GLIS2
Disease	C0023467	Leukemia, Myelocytic, Acute	DisGeNET Curated	8.474E-13	1.097E-9	1.219E-10	9.442E-10	21	1670	NUP98,MYC,WT1,NSD1,ETV6,KMT2A,MLLT3,AFDN,FOXP1,MYH11,FUS,MLLT10,RUNX1,RUNX1T1,ERG,CBFA2T3,CBFB,KDM5A,CCDC26,ELL,GLIS2
